   6.000000e-01   5.529442e-04   5.561780e-04
   5.982833e-01   5.529926e-04   5.583573e-04
   5.965665e-01   5.530413e-04   5.481101e-04
   5.948498e-01   5.530903e-04   5.533513e-04
   5.931330e-01   5.531394e-04   5.493341e-04
   5.914163e-01   5.531888e-04   5.591345e-04
   5.896996e-01   5.532385e-04   5.476222e-04
   5.879828e-01   5.532883e-04   5.608159e-04
   5.862661e-01   5.533384e-04   5.550682e-04
   5.845493e-01   5.533887e-04   5.609671e-04
   5.828326e-01   5.534393e-04   5.519081e-04
   5.811159e-01   5.534901e-04   5.449065e-04
   5.793991e-01   5.535412e-04   5.564122e-04
   5.776824e-01   5.535925e-04   5.536616e-04
   5.759656e-01   5.536440e-04   5.500321e-04
   5.742489e-01   5.536958e-04   5.564302e-04
   5.725322e-01   5.537479e-04   5.573153e-04
   5.708154e-01   5.538002e-04   5.614736e-04
   5.690987e-01   5.538528e-04   5.544225e-04
   5.673820e-01   5.539056e-04   5.599899e-04
   5.656652e-01   5.539587e-04   5.534869e-04
   5.639485e-01   5.540120e-04   5.568540e-04
   5.622318e-01   5.540657e-04   5.567090e-04
   5.605150e-01   5.541196e-04   5.495820e-04
   5.587983e-01   5.541737e-04   5.495274e-04
   5.570816e-01   5.542282e-04   5.540698e-04
   5.553648e-01   5.542829e-04   5.561837e-04
   5.536481e-01   5.543379e-04   5.528268e-04
   5.519313e-01   5.543931e-04   5.582884e-04
   5.502146e-01   5.544487e-04   5.497810e-04
   5.484978e-01   5.545045e-04   5.545703e-04
   5.467811e-01   5.545607e-04   5.499881e-04
   5.450644e-01   5.546171e-04   5.523907e-04
   5.433476e-01   5.546738e-04   5.500302e-04
   5.416309e-01   5.547309e-04   5.558499e-04
   5.399141e-01   5.547882e-04   5.573078e-04
   5.381974e-01   5.548458e-04   5.598075e-04
   5.364807e-01   5.549037e-04   5.594545e-04
   5.347639e-01   5.549620e-04   5.537728e-04
   5.330472e-01   5.550205e-04   5.560483e-04
   5.313304e-01   5.550794e-04   5.598584e-04
   5.296137e-01   5.551386e-04   5.515760e-04
   5.278970e-01   5.551981e-04   5.520298e-04
   5.261802e-01   5.552579e-04   5.524968e-04
   5.244635e-01   5.553181e-04   5.467002e-04
   5.227468e-01   5.553786e-04   5.490833e-04
   5.210300e-01   5.554394e-04   5.628326e-04
   5.193133e-01   5.555006e-04   5.493192e-04
   5.175966e-01   5.555621e-04   5.571745e-04
   5.158798e-01   5.556239e-04   5.578269e-04
   5.141631e-01   5.556861e-04   5.519045e-04
   5.124463e-01   5.557487e-04   5.636785e-04
   5.107296e-01   5.558116e-04   5.522066e-04
   5.090129e-01   5.558748e-04   5.523782e-04
   5.072961e-01   5.559385e-04   5.628656e-04
