   6.000000e-01   5.435640e-04   5.460231e-04
   5.982833e-01   5.436109e-04   5.391670e-04
   5.965665e-01   5.436580e-04   5.512994e-04
   5.948498e-01   5.437052e-04   5.443090e-04
   5.931330e-01   5.437525e-04   5.439214e-04
   5.914163e-01   5.438001e-04   5.481842e-04
   5.896996e-01   5.438477e-04   5.429234e-04
   5.879828e-01   5.438955e-04   5.453838e-04
   5.862661e-01   5.439435e-04   5.484261e-04
   5.845493e-01   5.439916e-04   5.501719e-04
   5.828326e-01   5.440398e-04   5.408434e-04
   5.811159e-01   5.440883e-04   5.393586e-04
   5.793991e-01   5.441368e-04   5.428875e-04
   5.776824e-01   5.441856e-04   5.440579e-04
   5.759656e-01   5.442345e-04   5.492069e-04
   5.742489e-01   5.442835e-04   5.436239e-04
   5.725322e-01   5.443327e-04   5.482467e-04
   5.708154e-01   5.443821e-04   5.484048e-04
   5.690987e-01   5.444317e-04   5.507913e-04
   5.673820e-01   5.444814e-04   5.481333e-04
   5.656652e-01   5.445312e-04   5.460508e-04
   5.639485e-01   5.445813e-04   5.535630e-04
   5.622318e-01   5.446315e-04   5.469528e-04
   5.605150e-01   5.446819e-04   5.458046e-04
   5.587983e-01   5.447324e-04   5.486820e-04
   5.570816e-01   5.447832e-04   5.451454e-04
   5.553648e-01   5.448341e-04   5.422428e-04
   5.536481e-01   5.448851e-04   5.450111e-04
   5.519313e-01   5.449364e-04   5.423059e-04
   5.502146e-01   5.449878e-04   5.485973e-04
   5.484978e-01   5.450394e-04   5.454986e-04
   5.467811e-01   5.450912e-04   5.507975e-04
   5.450644e-01   5.451432e-04   5.430488e-04
   5.433476e-01   5.451954e-04   5.452318e-04
   5.416309e-01   5.452477e-04   5.455705e-04
   5.399141e-01   5.453003e-04   5.510664e-04
   5.381974e-01   5.453530e-04   5.431020e-04
   5.364807e-01   5.454059e-04   5.486452e-04
   5.347639e-01   5.454590e-04   5.460829e-04
   5.330472e-01   5.455123e-04   5.475168e-04
   5.313304e-01   5.455659e-04   5.446246e-04
   5.296137e-01   5.456196e-04   5.481462e-04
   5.278970e-01   5.456735e-04   5.455436e-04
   5.261802e-01   5.457276e-04   5.472644e-04
   5.244635e-01   5.457819e-04   5.483079e-04
   5.227468e-01   5.458364e-04   5.469106e-04
   5.210300e-01   5.458911e-04   5.506079e-04
   5.193133e-01   5.459460e-04   5.453798e-04
   5.175966e-01   5.460011e-04   5.436311e-04
   5.158798e-01   5.460565e-04   5.515990e-04
   5.141631e-01   5.461120e-04   5.429042e-04
   5.124463e-01   5.461678e-04   5.483241e-04
   5.107296e-01   5.462238e-04   5.410791e-04
   5.090129e-01   5.462800e-04   5.486481e-04
   5.072961e-01   5.463364e-04   5.446779e-04
   5.055794e-01   5.463931e-04   5.412273e-04
   5.038626e-01   5.464499e-04   5.445936e-04
   5.021459e-01   5.465070e-04   5.471134e-04
   5.004292e-01   5.465644e-04   5.493034e-04
   4.987124e-01   5.466219e-04   5.446242e-04
   4.969957e-01   5.466797e-04   5.480734e-04
   4.952790e-01   5.467378e-04   5.462184e-04
   4.935622e-01   5.467960e-04   5.464181e-04
   4.918455e-01   5.468545e-04   5.479040e-04
   4.901287e-01   5.469133e-04   5.482440e-04
   4.884120e-01   5.469723e-04   5.415323e-04
   4.866953e-01   5.470315e-04   5.451736e-04
   4.849785e-01   5.470910e-04   5.445165e-04
   4.832618e-01   5.471507e-04   5.459351e-04
   4.815451e-01   5.472107e-04   5.415572e-04
   4.798283e-01   5.472709e-04   5.460399e-04
   4.781116e-01   5.473314e-04   5.427303e-04
   4.763949e-01   5.473922e-04   5.471140e-04
   4.746781e-01   5.474532e-04   5.468251e-04
   4.729614e-01   5.475145e-04   5.500636e-04
   4.712446e-01   5.475760e-04   5.478920e-04
   4.695279e-01   5.476378e-04   5.457191e-04
   4.678112e-01   5.476999e-04   5.485402e-04
   4.660944e-01   5.477623e-04   5.486887e-04
   4.643777e-01   5.478249e-04   5.455631e-04
   4.626609e-01   5.478879e-04   5.492646e-04
   4.609442e-01   5.479511e-04   5.506555e-04
   4.592275e-01   5.480146e-04   5.442934e-04
   4.575107e-01   5.480783e-04   5.504465e-04
   4.557940e-01   5.481424e-04   5.463158e-04
   4.540772e-01   5.482068e-04   5.506184e-04
   4.523605e-01   5.482714e-04   5.474253e-04
   4.506438e-01   5.483364e-04   5.462184e-04
   4.489270e-01   5.484016e-04   5.500970e-04
   4.472103e-01   5.484672e-04   5.499013e-04
   4.454935e-01   5.485331e-04   5.466065e-04
   4.437768e-01   5.485993e-04   5.462277e-04
   4.420601e-01   5.486658e-04   5.518985e-04
   4.403433e-01   5.487326e-04   5.449186e-04
   4.386266e-01   5.487997e-04   5.486324e-04
   4.369099e-01   5.488672e-04   5.480798e-04
   4.351931e-01   5.489350e-04   5.486194e-04
   4.334764e-01   5.490031e-04   5.477900e-04
   4.317597e-01   5.490716e-04   5.462405e-04
   4.300429e-01   5.491404e-04   5.449200e-04
   4.283262e-01   5.492095e-04   5.451807e-04
   4.266094e-01   5.492790e-04   5.463854e-04
   4.248927e-01   5.493488e-04   5.436939e-04
   4.231759e-01   5.494190e-04   5.459052e-04
   4.214592e-01   5.494895e-04   5.515611e-04
   4.197425e-01   5.495604e-04   5.479071e-04
   4.180257e-01   5.496317e-04   5.472382e-04
   4.163090e-01   5.497033e-04   5.506157e-04
   4.145922e-01   5.497753e-04   5.502785e-04
   4.128755e-01   5.498477e-04   5.500990e-04
   4.111588e-01   5.499204e-04   5.524588e-04
   4.094420e-01   5.499936e-04   5.538545e-04
   4.077253e-01   5.500671e-04   5.493302e-04
   4.060086e-01   5.501410e-04   5.543852e-04
   4.042918e-01   5.502153e-04   5.490282e-04
   4.025751e-01   5.502900e-04   5.505432e-04
   4.008584e-01   5.503651e-04   5.496955e-04
   3.991416e-01   5.504407e-04   5.461027e-04
   3.974249e-01   5.505166e-04   5.510426e-04
   3.957082e-01   5.505930e-04   5.550696e-04
   3.939914e-01   5.506697e-04   5.482542e-04
   3.922747e-01   5.507469e-04   5.466696e-04
   3.905579e-01   5.508246e-04   5.475854e-04
   3.888412e-01   5.509027e-04   5.504230e-04
   3.871245e-01   5.509812e-04   5.453720e-04
   3.854077e-01   5.510601e-04   5.492883e-04
   3.836910e-01   5.511396e-04   5.505266e-04
   3.819742e-01   5.512194e-04   5.557518e-04
   3.802575e-01   5.512998e-04   5.539243e-04
   3.785407e-01   5.513806e-04   5.533737e-04
   3.768240e-01   5.514619e-04   5.538739e-04
   3.751073e-01   5.515436e-04   5.546077e-04
   3.733905e-01   5.516259e-04   5.495652e-04
   3.716738e-01   5.517086e-04   5.555640e-04
   3.699571e-01   5.517918e-04   5.568116e-04
   3.682403e-01   5.518756e-04   5.506757e-04
   3.665236e-01   5.519598e-04   5.567933e-04
   3.648069e-01   5.520446e-04   5.519792e-04
   3.630901e-01   5.521299e-04   5.537064e-04
   3.613734e-01   5.522157e-04   5.544401e-04
   3.596567e-01   5.523020e-04   5.464671e-04
   3.579399e-01   5.523889e-04   5.507659e-04
   3.562232e-01   5.524763e-04   5.559792e-04
   3.545065e-01   5.525643e-04   5.491424e-04
   3.527897e-01   5.526528e-04   5.475270e-04
   3.510730e-01   5.527419e-04   5.519810e-04
   3.493562e-01   5.528316e-04   5.497969e-04
   3.476395e-01   5.529219e-04   5.552005e-04
   3.459228e-01   5.530127e-04   5.496967e-04
   3.442060e-01   5.531042e-04   5.538208e-04
   3.424893e-01   5.531963e-04   5.570141e-04
   3.407725e-01   5.532889e-04   5.484747e-04
   3.390558e-01   5.533822e-04   5.573626e-04
   3.373390e-01   5.534761e-04   5.536323e-04
   3.356223e-01   5.535707e-04   5.509132e-04
   3.339056e-01   5.536659e-04   5.510379e-04
   3.321888e-01   5.537617e-04   5.541980e-04
   3.304721e-01   5.538582e-04   5.482396e-04
   3.287553e-01   5.539554e-04   5.570323e-04
   3.270386e-01   5.540533e-04   5.515292e-04
   3.253219e-01   5.541518e-04   5.450094e-04
   3.236051e-01   5.542510e-04   5.576020e-04
   3.218884e-01   5.543510e-04   5.556037e-04
   3.201717e-01   5.544516e-04   5.497255e-04
   3.184549e-01   5.545530e-04   5.543258e-04
   3.167382e-01   5.546552e-04   5.533643e-04
   3.150215e-01   5.547580e-04   5.560238e-04
   3.133047e-01   5.548617e-04   5.528066e-04
   3.115880e-01   5.549660e-04   5.534995e-04
   3.098712e-01   5.550712e-04   5.578851e-04
   3.081545e-01   5.551772e-04   5.567119e-04
   3.064378e-01   5.552839e-04   5.575271e-04
   3.047210e-01   5.553915e-04   5.572523e-04
   3.030043e-01   5.554999e-04   5.490726e-04
   3.012876e-01   5.556091e-04   5.563742e-04
   2.995708e-01   5.557191e-04   5.517675e-04
   2.978541e-01   5.558300e-04   5.530449e-04
   2.961373e-01   5.559418e-04   5.528982e-04
   2.944206e-01   5.560545e-04   5.568441e-04
   2.927039e-01   5.561680e-04   5.550813e-04
   2.909871e-01   5.562825e-04   5.610083e-04
   2.892704e-01   5.563979e-04   5.458085e-04
   2.875536e-01   5.565142e-04   5.555553e-04
   2.858369e-01   5.566315e-04   5.516323e-04
   2.841202e-01   5.567497e-04   5.562078e-04
   2.824034e-01   5.568689e-04   5.637350e-04
   2.806867e-01   5.569891e-04   5.497111e-04
   2.789700e-01   5.571103e-04   5.529273e-04
   2.772532e-01   5.572325e-04   5.541228e-04
   2.755365e-01   5.573557e-04   5.584763e-04
   2.738197e-01   5.574800e-04   5.549234e-04
   2.721030e-01   5.576054e-04   5.607358e-04
   2.703863e-01   5.577318e-04   5.606567e-04
   2.686695e-01   5.578594e-04   5.564478e-04
   2.669528e-01   5.579880e-04   5.599300e-04
   2.652361e-01   5.581178e-04   5.597706e-04
   2.635193e-01   5.582488e-04   5.585522e-04
   2.618026e-01   5.583809e-04   5.569357e-04
   2.600858e-01   5.585142e-04   5.591380e-04
   2.583691e-01   5.586487e-04   5.553577e-04
   2.566524e-01   5.587844e-04   5.563727e-04
   2.549356e-01   5.589214e-04   5.573280e-04
   2.532189e-01   5.590596e-04   5.568012e-04
