# [DATA]
1.000000000000000021e-03	4.199239899999999728e-11	5.342608219271121435e-04
9.918367899999999421e-04	4.177792800000000276e-11	5.415454980697903195e-04
9.836734799999998294e-04	4.121146499999999821e-11	5.458368884570171135e-04
9.755101800000000019e-04	4.092497899999999777e-11	5.397000662621471902e-04
9.673469500000000032e-04	4.071053600000000004e-11	5.431002750698877939e-04
9.591837200000000044e-04	4.030379199999999738e-11	5.431099531647207157e-04
9.510204199999999601e-04	4.011710799999999733e-11	5.415798150613383407e-04
9.428571199999999158e-04	3.975882800000000221e-11	5.377484030951163157e-04
9.346938900000000255e-04	3.929718000000000321e-11	5.366471083850405397e-04
9.265306600000000267e-04	3.905939100000000263e-11	5.416424405473711009e-04
9.183673599999999824e-04	3.870475499999999788e-11	5.482218097332001907e-04
9.102040499999999781e-04	3.845640800000000300e-11	5.447077376966185953e-04
9.020408200000000877e-04	3.808688800000000116e-11	5.380183563739113087e-04
8.938775999999999406e-04	3.771831500000000315e-11	5.543958938344699340e-04
8.857142899999999363e-04	3.734486999999999736e-11	5.461911175714420728e-04
8.775509900000000004e-04	3.704205299999999817e-11	5.463649117845612935e-04
8.693877600000000016e-04	3.664761200000000195e-11	5.445770318917618827e-04
8.612245300000000029e-04	3.646470599999999853e-11	5.479543116706227061e-04
8.530612299999999586e-04	3.605610300000000195e-11	5.470585583796094831e-04
8.448979299999999143e-04	3.561752999999999798e-11	5.540443845840136794e-04
8.367347000000000239e-04	3.540262199999999677e-11	5.480954766179169709e-04
8.285714700000000252e-04	3.504128899999999702e-11	5.423056971809705942e-04
8.204081699999999809e-04	3.454386399999999887e-11	5.415223127777732013e-04
8.122448599999999765e-04	3.451023800000000064e-11	5.454399218093890136e-04
8.040816300000000862e-04	3.410999300000000147e-11	5.439699364653202696e-04
7.959184099999999391e-04	3.343490799999999739e-11	5.521148805866229678e-04
7.877551000000000431e-04	3.285836500000000304e-11	5.557561227804363405e-04
7.795917999999999988e-04	3.255109399999999826e-11	5.487251942420838047e-04
7.714285700000000001e-04	3.204147000000000201e-11	5.470584364982536722e-04
7.632653400000000013e-04	3.193824400000000254e-11	5.485543382077208690e-04
7.551020399999999570e-04	3.199827900000000108e-11	5.496273215639515880e-04
7.469387399999999127e-04	3.176386599999999773e-11	5.589020737550948149e-04
7.387755100000000224e-04	3.146200299999999995e-11	5.552239275863492902e-04
7.306122800000000236e-04	3.101636999999999823e-11	5.450368207555440856e-04
7.224489700000000193e-04	3.061985700000000145e-11	5.509652125059006202e-04
7.142856699999999750e-04	3.038725200000000135e-11	5.601651369331293873e-04
7.061224400000000847e-04	2.989449300000000191e-11	5.476200486037970582e-04
6.979592099999999775e-04	2.948975099999999818e-11	5.538978568548221480e-04
6.897959100000000416e-04	2.928624700000000144e-11	5.527125935167749148e-04
6.816326099999999973e-04	2.897655699999999935e-11	5.511479537161744890e-04
6.734693799999999985e-04	2.847757299999999951e-11	5.546355141711258605e-04
6.653061499999999998e-04	2.836640799999999894e-11	5.529962207168141177e-04
6.571428499999999555e-04	2.796373399999999992e-11	5.492389796297098871e-04
6.489795399999999511e-04	2.763492699999999995e-11	5.497288024813544579e-04
6.408163200000000208e-04	2.722596499999999970e-11	5.577267000957204703e-04
