# [DATA]
1.000000000000000021e-03	4.133453999999999807e-11	5.283908104366558285e-04
9.918367899999999421e-04	4.100037000000000092e-11	5.317241287633886438e-04
9.836734799999998294e-04	4.068211700000000264e-11	5.338000998486399544e-04
9.755101800000000019e-04	4.024394399999999693e-11	5.253645791781849650e-04
9.673469500000000032e-04	3.988361700000000276e-11	5.316844081595235817e-04
9.591837200000000044e-04	3.957160999999999763e-11	5.332361581618977244e-04
9.510204199999999601e-04	3.930401800000000205e-11	5.265967110116498906e-04
9.428571199999999158e-04	3.895304900000000094e-11	5.301040952619015490e-04
9.346938900000000255e-04	3.881692200000000172e-11	5.344981057251399102e-04
9.265306600000000267e-04	3.841359199999999883e-11	5.271581523200806040e-04
9.183673599999999824e-04	3.809107500000000125e-11	5.339830101164721402e-04
9.102040499999999781e-04	3.771701999999999876e-11	5.335568419356442752e-04
9.020408200000000877e-04	3.742816500000000079e-11	5.162039239327904276e-04
8.938775999999999406e-04	3.709343899999999934e-11	5.381721379627864418e-04
8.857142899999999363e-04	3.669992799999999714e-11	5.433435794967934928e-04
8.775509900000000004e-04	3.636075099999999829e-11	5.383042735508783211e-04
8.693877600000000016e-04	3.605442999999999908e-11	5.380855466087201963e-04
8.612245300000000029e-04	3.566204600000000122e-11	5.335148364585580319e-04
8.530612299999999586e-04	3.532417399999999961e-11	5.313256540064757380e-04
8.448979299999999143e-04	3.496915600000000052e-11	5.424055869518393811e-04
8.367347000000000239e-04	3.473558199999999682e-11	5.469625154067407364e-04
8.285714700000000252e-04	3.444306599999999867e-11	5.370181436029514708e-04
8.204081699999999809e-04	3.414394800000000221e-11	5.429970544945962596e-04
8.122448599999999765e-04	3.376466099999999738e-11	5.381128980023191935e-04
8.040816300000000862e-04	3.326113299999999816e-11	5.414794388144974178e-04
7.959184099999999391e-04	3.282228300000000231e-11	5.357957944949154295e-04
7.877551000000000431e-04	3.266754199999999829e-11	5.393138634174892299e-04
7.795917999999999988e-04	3.242145400000000206e-11	5.394251882979005531e-04
7.714285700000000001e-04	3.199398699999999854e-11	5.452347653956492223e-04
7.632653400000000013e-04	3.178676400000000045e-11	5.460601513104364159e-04
7.551020399999999570e-04	3.144184899999999797e-11	5.354922968339047209e-04
7.469387399999999127e-04	3.113342600000000027e-11	5.438692084961254140e-04
7.387755100000000224e-04	3.080590599999999683e-11	5.402376774678122615e-04
7.306122800000000236e-04	3.055818400000000085e-11	5.443599815417849265e-04
7.224489700000000193e-04	3.013351699999999809e-11	5.415097111176918809e-04
7.142856699999999750e-04	2.980587300000000062e-11	5.492940548823021293e-04
7.061224400000000847e-04	2.937100200000000111e-11	5.404895933959604154e-04
6.979592099999999775e-04	2.914586300000000049e-11	5.450725843722112806e-04
6.897959100000000416e-04	2.884000299999999920e-11	5.432266364970418735e-04
6.816326099999999973e-04	2.851796399999999967e-11	5.436379243682570948e-04
6.734693799999999985e-04	2.821238599999999962e-11	5.467403056999875543e-04
6.653061499999999998e-04	2.788900199999999915e-11	5.425882371787500453e-04
6.571428499999999555e-04	2.747183899999999841e-11	5.393091265180976167e-04
6.489795399999999511e-04	2.699486100000000012e-11	5.418350132320473534e-04
6.408163200000000208e-04	2.675121199999999981e-11	5.410296450481940581e-04
6.326530900000000221e-04	2.653879499999999870e-11	5.438324065964445083e-04
6.244897800000000177e-04	2.633626099999999967e-11	5.391175101275046729e-04
6.163265200000000305e-04	2.603804799999999895e-11	5.433796021740753364e-04
6.081632499999999747e-04	2.555058899999999910e-11	5.338330156647490624e-04
5.999999899999999874e-04	2.518392799999999976e-11	5.460230793574150348e-04
5.982832600000000632e-04	2.501425299999999887e-11	5.391669527691029737e-04
5.965664999999999336e-04	2.492844999999999845e-11	5.512994257624263946e-04
5.948497700000000095e-04	2.495489600000000074e-11	5.443089733938180977e-04
5.931330499999999369e-04	2.482093199999999968e-11	5.439213993892198827e-04
5.914162800000000641e-04	2.478973599999999865e-11	5.481842104135410372e-04
5.896995599999999916e-04	2.477769900000000036e-11	5.429233581849238384e-04
5.879828299999999590e-04	2.465426799999999856e-11	5.453838457361592524e-04
5.862660699999999378e-04	2.450355899999999887e-11	5.484260554867439671e-04
5.845493499999999737e-04	2.434616400000000083e-11	5.501719302564092454e-04
5.828326200000000495e-04	2.436519899999999985e-11	5.408433568806999582e-04
5.811158600000000283e-04	2.439417099999999982e-11	5.393585803935039636e-04
5.793991299999999957e-04	2.430958000000000111e-11	5.428874942023250404e-04
5.776824100000000316e-04	2.431838400000000072e-11	5.440578929770282851e-04
5.759656400000000504e-04	2.421684200000000079e-11	5.492069395397395195e-04
5.742489199999999778e-04	2.410975800000000051e-11	5.436238939719602835e-04
5.725321900000000536e-04	2.406515999999999840e-11	5.482466622168889183e-04
5.708154300000000325e-04	2.398907800000000026e-11	5.484047544804392278e-04
5.690986999999999999e-04	2.392180199999999965e-11	5.507913383310051583e-04
